-11.6354827,166.9543165,94567931,0.00,2.4,125,21,255,5.0,,
-11.6354820,166.9542995,94567932,0.00,5.4,124,53,131,5.0,,
-11.6354829,166.9542764,94567933,0.00,6.4,124,63,99,5.0,,
-11.6354765,166.9542484,94567934,0.01,7.6,124,75,99,5.0,,
-11.6354667,166.9542176,94567935,0.01,8.6,124,80,68,5.0,,
-11.6354551,166.9541821,94567936,0.01,9.2,125,81,68,5.0,,
-11.6354427,166.9541448,94567937,0.01,10.1,125,82,114,5.0,,
-11.6354308,166.9541052,94567938,0.02,10.9,126,82,104,5.0,,
-11.6354203,166.9540595,94567939,0.02,11.7,126,83,127,5.0,,
-11.6354149,166.9540109,94567940,0.02,12.5,127,84,129,5.0,,
-11.6354183,166.9539573,94567941,0.03,13.3,129,85,226,5.0,,
-11.6354334,166.9539053,94567942,0.03,13.9,130,85,123,5.0,,
-11.6354606,166.9538536,94567943,0.03,14.3,130,86,123,5.0,,
-11.6354947,166.9538050,94567944,0.04,14.8,131,86,262,5.0,,
-11.6355307,166.9537565,94567945,0.04,15.4,131,87,204,5.0,,
-11.6355691,166.9537047,94567946,0.05,15.9,132,87,125,5.0,,
-11.6356080,166.9536521,94567947,0.05,16.2,133,88,159,5.0,,
-11.6356470,166.9535995,94567948,0.05,16.7,135,88,320,5.0,,
-11.6356830,166.9535398,94567949,0.06,17.1,136,89,42,5.0,,
-11.6357107,166.9534784,94567950,0.06,17.1,137,89,37,5.0,,
-11.6357334,166.9534124,94567951,0.07,17.1,138,89,51,5.0,,
-11.6357550,166.9533450,94567952,0.07,17.2,139,89,73,5.0,,
-11.6357763,166.9532782,94567953,0.08,17.4,140,89,100,5.0,,
-11.6358039,166.9532127,94567954,0.08,17.7,141,89,100,5.0,,
-11.6358374,166.9531468,94567955,0.09,18.0,141,89,105,5.0,,
-11.6358384,166.9530741,94567956,0.09,18.7,141,90,81,4.8,,
-11.6358048,166.9530056,94567957,0.10,19.9,142,91,116,4.2,,
-11.6357561,166.9529376,94567958,0.10,21.2,143,93,105,3.8,,
-11.6357014,166.9528684,94567959,0.11,22.3,143,94,116,3.4,,
-11.6356409,166.9527983,94567960,0.12,23.3,144,95,133,2.8,,
-11.6355811,166.9527252,94567961,0.12,24.2,144,96,141,2.4,,
-11.6355187,166.9526447,94567962,0.13,25.0,143,97,154,1.8,,
-11.6354681,166.9525566,94567963,0.14,25.5,143,97,129,1.6,,
-11.6354376,166.9524564,94567964,0.14,25.2,143,97,57,1.6,,
-11.6354277,166.9523553,94567965,0.15,24.9,143,96,112,1.6,,
-11.6354342,166.9522554,94567966,0.16,24.8,143,96,110,1.6,,
-11.6354457,166.9521554,94567967,0.17,24.6,143,96,110,1.6,,
-11.6354514,166.9520551,94567968,0.17,24.4,143,96,121,1.6,,
-11.6354531,166.9519566,94567969,0.18,24.2,142,96,126,1.6,,
