-11.6363118,166.9501204,94145484,0.00,3.2,,31,79,1.6,,
-11.6362991,166.9501276,94145485,0.00,4.1,,40,79,1.6,,
-11.6362833,166.9501366,94145486,0.00,5.0,,49,102,1.6,,
-11.6362652,166.9501481,94145487,0.01,5.8,,57,100,1.6,,
-11.6362460,166.9501631,94145488,0.01,6.4,,63,99,1.6,,
-11.6362254,166.9501820,94145489,0.01,7.0,,69,97,1.6,,
-11.6362055,166.9502026,94145490,0.01,7.4,,74,97,1.6,,
-11.6361845,166.9502258,94145491,0.01,7.9,,78,100,1.6,,
-11.6361633,166.9502506,94145492,0.02,8.3,,80,102,1.6,,
-11.6361405,166.9502782,94145493,0.02,8.8,,80,100,1.6,,
-11.6361181,166.9503063,94145494,0.02,9.2,,81,50,1.6,,
-11.6360957,166.9503353,94145495,0.02,8.5,,80,24,1.6,,
-11.6360755,166.9503623,94145496,0.02,8.5,,80,24,1.6,,
-11.6360555,166.9503884,94145497,0.03,8.5,,80,24,1.6,,
-11.6360351,166.9504174,94145498,0.03,8.4,,80,14,1.6,,
-11.6360172,166.9504460,94145499,0.03,8.4,,80,14,1.6,,
-11.6359990,166.9504769,94145500,0.03,8.9,,80,117,1.6,,
-11.6359804,166.9505088,94145501,0.04,9.5,,81,131,1.6,,
-11.6359608,166.9505426,94145502,0.04,10.0,,82,114,1.6,,
-11.6359397,166.9505800,94145503,0.04,10.4,,82,108,1.6,,
-11.6359191,166.9506172,94145504,0.05,10.2,,82,104,1.6,,
-11.6358994,166.9506538,94145505,0.05,10.5,,82,101,1.6,,
-11.6358784,166.9506936,94145506,0.05,10.9,,82,101,1.6,,
-11.6358592,166.9507330,94145507,0.05,11.2,,83,98,1.6,,
-11.6358392,166.9507751,94145508,0.06,11.4,,83,98,1.6,,
-11.6358198,166.9508157,94145509,0.06,11.7,,83,100,1.6,,
-11.6357997,166.9508572,94145510,0.06,11.9,,83,102,1.6,,
-11.6357782,166.9509014,94145511,0.07,12.1,,84,101,1.6,,
-11.6357573,166.9509454,94145512,0.07,12.3,,84,101,1.6,,
-11.6357364,166.9509908,94145513,0.07,12.5,,84,101,1.6,,
-11.6357152,166.9510389,94145514,0.08,12.7,,84,100,1.6,,
-11.6356952,166.9510863,94145515,0.08,12.9,,84,99,1.6,,
-11.6356751,166.9511372,94145516,0.08,13.1,,85,99,1.6,,
-11.6356567,166.9511864,94145517,0.09,13.2,,85,101,1.6,,
-11.6356389,166.9512367,94145518,0.09,13.3,,85,101,1.6,,
-11.6356207,166.9512898,94145519,0.10,13.5,,85,100,1.6,,
-11.6356040,166.9513416,94145520,0.10,13.6,,85,99,1.6,,
-11.6355882,166.9513939,94145521,0.10,13.7,,85,99,1.6,,
-11.6355724,166.9514498,94145522,0.11,13.9,,85,100,1.6,,
-11.6355583,166.9515043,94145523,0.11,14.0,,85,100,1.6,,
-11.6355455,166.9515591,94145524,0.11,14.1,,86,100,1.6,,
-11.6355334,166.9516172,94145525,0.12,14.1,,86,75,1.6,,
-11.6355233,166.9516729,94145526,0.12,14.1,,86,50,1.6,,
-11.6355147,166.9517289,94145527,0.13,14.0,,85,25,1.6,,
-11.6355077,166.9517869,94145528,0.13,13.6,,,,1.6,,
-11.6355033,166.9518383,94145529,0.13,11.8,,,,1.6,,
-11.6355016,166.9518840,94145530,0.14,11.5,,83,123,1.6,,
-11.6355006,166.9519326,94145531,0.14,11.8,,83,108,1.6,,
-11.6354996,166.9519794,94145532,0.14,12.0,,83,102,1.6,,
-11.6355008,166.9520306,94145533,0.15,12.4,,84,101,1.6,,
-11.6355039,166.9520819,94145534,0.15,13.0,,85,100,1.6,,
-11.6355092,166.9521351,94145535,0.15,13.4,,85,100,1.6,,
-11.6355171,166.9521891,94145536,0.16,13.8,,85,100,1.6,,
-11.6355277,166.9522468,94145537,0.16,14.0,,86,100,1.6,,
