37.5398464,-77.4320654,94230624,0.00,3.2,100,31,81,49.2,,
37.5398509,-77.4320841,94230625,0.00,4.4,101,44,124,49.4,,
37.5398599,-77.4321056,94230626,0.00,5.3,101,52,121,49.4,,
37.5398722,-77.4321291,94230627,0.01,5.9,101,58,113,49.4,,
37.5398862,-77.4321551,94230628,0.01,6.4,101,63,109,49.4,,
37.5399011,-77.4321825,94230629,0.01,6.7,101,66,91,49.4,,
37.5399161,-77.4322107,94230630,0.01,6.9,102,68,83,49.4,,
37.5399312,-77.4322400,94230631,0.01,7.0,102,70,80,49.6,,
37.5399467,-77.4322709,94230632,0.01,7.1,103,71,72,49.6,,
37.5399621,-77.4323015,94230633,0.02,7.2,104,71,65,49.6,,
37.5399781,-77.4323320,94230634,0.02,7.3,104,73,78,49.6,,
37.5399949,-77.4323621,94230635,0.02,7.4,105,73,59,49.8,,
37.5400124,-77.4323921,94230636,0.02,7.3,106,73,52,49.8,,
37.5400294,-77.4324217,94230637,0.02,7.5,107,74,83,49.8,,
37.5400481,-77.4324506,94230638,0.03,7.6,106,76,76,49.8,,
37.5400658,-77.4324809,94230639,0.03,7.5,106,74,20,49.8,,
37.5400833,-77.4325103,94230640,0.03,7.2,105,72,26,50.0,,
37.5401005,-77.4325397,94230641,0.03,7.6,104,75,102,50.0,,
37.5401194,-77.4325712,94230642,0.04,7.9,104,79,118,50.0,,
37.5401392,-77.4326041,94230643,0.04,8.2,103,80,105,50.0,,
37.5401592,-77.4326375,94230644,0.04,8.5,105,80,108,50.0,,
37.5401769,-77.4326738,94230645,0.04,8.5,105,80,62,50.2,,
37.5401967,-77.4327084,94230646,0.04,8.3,106,80,17,50.2,,
37.5402158,-77.4327387,94230647,0.05,6.6,106,,,50.2,,
37.5402301,-77.4327604,94230648,0.05,4.6,105,,,50.2,,
37.5402399,-77.4327748,94230649,0.05,2.7,105,,,50.2,,
37.5402445,-77.4327816,94230650,0.05,0.9,105,,,50.2,,
37.5402451,-77.4327825,94230651,0.05,,105,,,50.2,,
37.5402451,-77.4327825,94230652,0.05,,104,,,50.2,,
37.5402448,-77.4327823,94230653,0.05,,104,,,50.2,,
37.5402545,-77.4327697,94230688,0.05,0.0,93,,87,50.2,,
37.5402570,-77.4327734,94230689,0.05,2.0,94,18,171,50.2,,
37.5402643,-77.4327873,94230690,0.05,4.4,94,43,171,50.2,,
37.5402744,-77.4328098,94230691,0.05,6.0,95,59,213,50.4,,
37.5402875,-77.4328393,94230692,0.05,7.2,97,71,168,50.4,,
37.5403022,-77.4328720,94230693,0.06,7.8,99,77,114,50.4,,
37.5403193,-77.4329050,94230694,0.06,8.1,101,80,111,50.4,,
37.5403381,-77.4329395,94230695,0.06,8.4,102,80,109,50.4,,
37.5403574,-77.4329735,94230696,0.06,8.7,104,80,352,50.6,,
37.5403805,-77.4330120,94230697,0.07,10.2,104,82,352,50.6,,
37.5404062,-77.4330546,94230698,0.07,10.9,106,82,135,50.6,,
37.5404331,-77.4330991,94230699,0.07,11.1,108,83,74,50.6,,
37.5404601,-77.4331440,94230700,0.07,11.0,111,82,97,50.8,,
37.5404864,-77.4331882,94230701,0.08,11.0,113,82,97,50.8,,
37.5405130,-77.4332332,94230702,0.08,11.0,114,82,97,50.8,,
37.5405390,-77.4332771,94230703,0.08,10.9,115,82,77,51.0,,
37.5405654,-77.4333220,94230704,0.09,10.9,116,82,117,51.0,,
37.5405917,-77.4333653,94230705,0.09,11.1,117,83,148,51.0,,
37.5406185,-77.4334103,94230706,0.09,11.3,117,83,130,51.2,,
37.5406457,-77.4334563,94230707,0.10,11.3,118,83,120,51.2,,
37.5406730,-77.4335024,94230708,0.10,11.2,119,83,115,51.4,,
37.5406998,-77.4335470,94230709,0.10,11.2,119,83,112,51.4,,
37.5407276,-77.4335907,94230710,0.11,11.0,120,83,91,51.6,,
37.5407558,-77.4336339,94230711,0.11,10.9,121,82,89,51.6,,
37.5407786,-77.4336809,94230712,0.11,10.7,121,82,93,51.6,,
37.5408010,-77.4337265,94230713,0.11,10.6,121,82,97,51.8,,
37.5408256,-77.4337706,94230714,0.12,10.7,121,82,132,51.8,,
37.5408533,-77.4338135,94230715,0.12,10.8,122,82,120,52.0,,
37.5408822,-77.4338549,94230716,0.12,11.0,122,82,116,52.0,,
37.5409118,-77.4338961,94230717,0.13,11.1,123,83,126,52.0,,
37.5409413,-77.4339380,94230718,0.13,11.2,123,83,109,52.0,,
37.5409705,-77.4339827,94230719,0.13,11.3,124,83,109,52.2,,
37.5409985,-77.4340274,94230720,0.14,11.4,124,83,112,52.2,,
37.5410267,-77.4340730,94230721,0.14,11.6,125,83,112,52.2,,
37.5410558,-77.4341200,94230722,0.14,11.7,125,83,120,52.2,,
37.5410833,-77.4341686,94230723,0.15,11.9,126,83,120,52.2,,
37.5411097,-77.4342192,94230724,0.15,12.2,126,84,99,52.4,,
37.5411393,-77.4342692,94230725,0.15,12.3,127,84,99,52.4,,
37.5411671,-77.4343151,94230726,0.16,11.6,127,83,106,52.4,,
37.5411953,-77.4343618,94230727,0.16,11.6,127,83,106,52.4,,
37.5412205,-77.4344078,94230728,0.16,11.7,128,83,80,52.6,,
