-11.6384445,166.9488853,94147449,0.00,5.2,132,50,186,3.8,,
-11.6384208,166.9488834,94147450,0.00,6.9,132,68,175,3.8,,
-11.6383907,166.9488909,94147451,0.01,8.2,133,80,134,3.8,,
-11.6383580,166.9489019,94147452,0.01,9.1,134,81,97,3.8,,
-11.6383209,166.9489146,94147453,0.01,9.9,134,81,107,3.6,,
-11.6382821,166.9489274,94147454,0.01,10.6,134,82,85,3.6,,
-11.6382403,166.9489401,94147455,0.02,11.3,134,83,91,3.4,,
-11.6381938,166.9489537,94147456,0.02,12.0,135,83,91,3.4,,
-11.6381473,166.9489676,94147457,0.02,12.5,135,84,100,3.2,,
-11.6380989,166.9489835,94147458,0.03,13.1,135,85,108,3.2,,
-11.6380462,166.9490024,94147459,0.03,13.7,136,85,104,3.0,,
-11.6379943,166.9490218,94147460,0.03,14.2,137,86,71,2.8,,
-11.6379381,166.9490431,94147461,0.04,14.6,137,86,81,2.8,,
-11.6378831,166.9490643,94147462,0.04,15.0,138,87,72,2.6,,
-11.6378272,166.9490863,94147463,0.05,15.4,139,87,58,2.6,,
-11.6377688,166.9491100,94147464,0.05,15.6,140,87,56,2.4,,
-11.6377078,166.9491357,94147465,0.06,15.9,141,87,52,2.2,,
-11.6376494,166.9491612,94147466,0.06,16.2,141,88,52,2.2,,
-11.6375901,166.9491883,94147467,0.06,16.4,142,88,68,2.0,,
-11.6375282,166.9492178,94147468,0.07,16.6,143,88,73,2.0,,
-11.6374686,166.9492479,94147469,0.07,16.8,143,88,74,1.8,,
-11.6374090,166.9492800,94147470,0.08,17.0,143,88,74,1.8,,
-11.6373476,166.9493151,94147471,0.08,17.1,144,89,63,1.8,,
-11.6372892,166.9493509,94147472,0.09,17.2,145,89,67,1.6,,
-11.6372315,166.9493878,94147473,0.09,17.2,146,89,48,1.6,,
-11.6371740,166.9494249,94147474,0.10,17.1,147,89,33,1.6,,
-11.6371144,166.9494634,94147475,0.10,17.0,148,88,16,1.4,,
-11.6370582,166.9494996,94147476,0.11,16.8,148,88,18,1.4,,
-11.6370000,166.9495381,94147477,0.11,16.8,148,88,82,1.4,,
-11.6369447,166.9495756,94147478,0.12,16.9,148,88,108,1.4,,
-11.6368894,166.9496131,94147479,0.12,16.9,148,88,90,1.4,,
-11.6368303,166.9496521,94147480,0.13,16.9,149,88,97,1.4,,
-11.6367755,166.9496914,94147481,0.13,17.0,149,88,130,1.4,,
-11.6367195,166.9497301,94147482,0.13,17.2,150,89,210,1.4,,
-11.6366598,166.9497720,94147483,0.14,17.6,149,89,309,1.4,,
-11.6366045,166.9498166,94147484,0.14,18.0,149,90,207,1.4,,
-11.6365440,166.9498556,94147485,0.15,18.2,149,90,194,1.4,,
-11.6364829,166.9499006,94147486,0.15,18.3,149,90,206,1.4,,
-11.6364279,166.9499508,94147487,0.16,18.9,148,90,153,1.4,,
-11.6363738,166.9500037,94147488,0.16,19.0,148,90,92,1.4,,
-11.6363180,166.9500604,94147489,0.17,19.0,148,90,115,1.6,,
-11.6362662,166.9501156,94147490,0.18,19.0,149,90,96,1.6,,
-11.6362156,166.9501730,94147491,0.18,19.0,149,90,171,1.6,,
-11.6361641,166.9502333,94147492,0.19,19.2,149,91,215,1.6,,
-11.6361095,166.9502873,94147493,0.19,19.3,149,91,215,1.6,,
-11.6360589,166.9503482,94147494,0.20,19.4,149,91,80,1.6,,
-11.6360151,166.9504120,94147495,0.20,19.4,150,91,176,1.6,,
-11.6359739,166.9504823,94147496,0.21,19.7,150,91,232,1.6,,
-11.6359367,166.9505517,94147497,0.21,19.6,150,91,121,1.6,,
-11.6359010,166.9506217,94147498,0.22,19.7,150,91,98,1.6,,
-11.6358634,166.9506961,94147499,0.22,19.8,150,91,85,1.6,,
-11.6358276,166.9507673,94147500,0.23,19.8,151,91,90,1.6,,
-11.6357929,166.9508386,94147501,0.23,19.9,151,91,98,1.6,,
-11.6357575,166.9509146,94147502,0.24,20.0,151,92,104,1.6,,
-11.6357247,166.9509885,94147503,0.25,20.1,151,92,98,1.6,,
-11.6356937,166.9510629,94147504,0.25,20.1,152,92,79,1.6,,
-11.6356647,166.9511422,94147505,0.26,19.9,152,91,19,1.6,,
-11.6356405,166.9512180,94147506,0.26,19.7,152,91,99,1.6,,
-11.6356148,166.9512924,94147507,0.27,19.9,153,91,124,1.6,,
-11.6355888,166.9513728,94147508,0.27,20.2,153,92,116,1.6,,
-11.6355668,166.9514519,94147509,0.28,20.7,153,92,214,1.6,,
-11.6355454,166.9515309,94147510,0.29,21.1,153,93,318,1.6,,
-11.6355234,166.9516169,94147511,0.29,21.1,154,93,82,1.6,,
-11.6355077,166.9517022,94147512,0.30,21.6,154,93,217,1.6,,
-11.6354980,166.9517886,94147513,0.30,22.1,153,94,373,1.6,,
-11.6354934,166.9518822,94147514,0.31,22.3,153,94,126,1.6,,
-11.6354927,166.9519724,94147515,0.32,22.3,153,94,215,1.6,,
-11.6354959,166.9520617,94147516,0.32,22.2,153,94,64,1.6,,
-11.6355055,166.9521540,94147517,0.33,22.1,153,94,110,1.6,,
-11.6355214,166.9522409,94147518,0.33,21.9,153,93,110,1.6,,
-11.6355450,166.9523297,94147519,0.34,21.8,154,93,86,1.6,,
-11.6355747,166.9524115,94147520,0.35,21.6,154,93,99,1.6,,
-11.6356132,166.9524893,94147521,0.35,21.6,154,93,122,1.6,,
-11.6356599,166.9525666,94147522,0.36,21.5,154,93,113,1.6,,
-11.6357104,166.9526363,94147523,0.36,21.4,155,93,106,1.6,,
-11.6357677,166.9527004,94147524,0.37,21.4,155,93,115,1.6,,
-11.6358312,166.9527636,94147525,0.38,21.4,157,93,130,1.6,,
-11.6358940,166.9528214,94147526,0.38,21.5,157,93,133,1.6,,
-11.6359550,166.9528824,94147527,0.39,21.5,158,93,127,1.6,,
-11.6360174,166.9529468,94147528,0.39,21.4,158,93,105,1.6,,
-11.6360825,166.9530019,94147529,0.40,21.3,159,93,113,1.6,,
-11.6361485,166.9530511,94147530,0.41,20.7,159,92,119,1.6,,
-11.6362183,166.9531015,94147531,0.41,20.7,160,92,113,1.6,,
-11.6362835,166.9531504,94147532,0.42,20.8,160,92,135,1.6,,
-11.6363518,166.9531956,94147533,0.42,20.7,160,92,107,1.6,,
-11.6364237,166.9532433,94147534,0.43,20.8,160,92,142,1.6,,
-11.6364896,166.9532911,94147535,0.43,20.7,160,92,99,1.6,,
-11.6365587,166.9533428,94147536,0.44,20.5,161,92,93,1.6,,
-11.6366251,166.9533907,94147537,0.45,20.5,161,92,145,1.6,,
-11.6366920,166.9534375,94147538,0.45,20.4,162,92,110,1.6,,
-11.6367625,166.9534862,94147539,0.46,20.3,162,92,114,1.6,,
-11.6368284,166.9535323,94147540,0.46,20.3,162,92,141,1.6,,
-11.6368941,166.9535790,94147541,0.47,20.2,162,92,107,1.6,,
-11.6369629,166.9536294,94147542,0.47,20.1,162,92,115,1.6,,
-11.6370266,166.9536773,94147543,0.48,20.0,162,92,115,1.6,,
-11.6370894,166.9537263,94147544,0.49,20.0,162,91,119,1.6,,
-11.6371531,166.9537776,94147545,0.49,19.9,162,91,131,1.6,,
-11.6372104,166.9538307,94147546,0.50,19.9,162,91,106,1.6,,
-11.6372692,166.9538877,94147547,0.50,20.0,163,92,139,1.6,,
-11.6373225,166.9539464,94147548,0.51,20.1,163,92,142,1.6,,
-11.6373687,166.9540120,94147549,0.51,20.1,163,92,103,1.6,,
-11.6374039,166.9540881,94147550,0.52,20.1,163,92,129,1.6,,
-11.6374201,166.9541668,94147551,0.52,20.1,163,92,118,1.8,,
-11.6374158,166.9542515,94147552,0.53,20.1,163,92,126,1.8,,
-11.6373921,166.9543298,94147553,0.54,20.0,164,91,116,1.8,,
-11.6373547,166.9543998,94147554,0.54,19.9,164,91,117,2.0,,
-11.6373074,166.9544637,94147555,0.55,19.8,164,91,155,2.0,,
-11.6372513,166.9545243,94147556,0.55,19.7,164,91,117,2.2,,
-11.6371939,166.9545771,94147557,0.56,19.5,164,91,131,2.2,,
-11.6371337,166.9546267,94147558,0.56,19.4,164,91,135,2.4,,
-11.6370691,166.9546757,94147559,0.57,19.3,164,91,117,2.4,,
-11.6370086,166.9547208,94147560,0.57,19.2,164,91,184,2.4,,
-11.6369449,166.9547653,94147561,0.58,19.4,164,91,119,2.6,,
-11.6368784,166.9548107,94147562,0.58,19.3,165,91,126,2.6,,
-11.6368154,166.9548521,94147563,0.59,19.1,165,91,129,2.8,,
-11.6367494,166.9548955,94147564,0.59,19.0,165,91,129,2.8,,
-11.6366883,166.9549404,94147565,0.60,19.1,165,91,136,3.0,,
